metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_receiving,1717412803,0.297000,,,,true,::User Journey::Is cart empty,POST,https://api.demoblaze.com/viewcart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/viewcart,,
http_req_failed,1717412803,0.000000,,,,true,::User Journey::Is cart empty,POST,https://api.demoblaze.com/viewcart,HTTP/2.0,default,,200,,tls1.3,https://api.demoblaze.com/viewcart,,
checks,1717412803,1.000000,cart empty,,,,::User Journey::Is cart empty,,,,default,,,,,,,
checks,1717412803,1.000000,response status = 200: expected true to be truthy,,,,::User Journey::Is cart empty::Check response status is OK,,,,default,,,,,,,
group_duration,1717412803,0.899500,,,,,::User Journey::Is cart empty::Check response status is OK,,,,default,,,,,,,
group_duration,1717412803,445.732583,,,,,::User Journey::Is cart empty,,,,default,,,,,,,
vus,1717412804,1.000000,,,,,,,,,,,,,,,,
vus_max,1717412804,2.000000,,,,,,,,,,,,,,,,
http_reqs,1717412804,1.000000,,,,true,::User Journey::Log out,GET,https://www.demoblaze.com/index.html,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com/index.html,,
http_req_duration,1717412804,145.498000,,,,true,::User Journey::Log out,GET,https://www.demoblaze.com/index.html,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com/index.html,,
http_req_blocked,1717412804,0.003000,,,,true,::User Journey::Log out,GET,https://www.demoblaze.com/index.html,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com/index.html,,
http_req_connecting,1717412804,0.000000,,,,true,::User Journey::Log out,GET,https://www.demoblaze.com/index.html,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com/index.html,,
http_req_tls_handshaking,1717412804,0.000000,,,,true,::User Journey::Log out,GET,https://www.demoblaze.com/index.html,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com/index.html,,
http_req_sending,1717412804,0.439000,,,,true,::User Journey::Log out,GET,https://www.demoblaze.com/index.html,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com/index.html,,
http_req_waiting,1717412804,144.100000,,,,true,::User Journey::Log out,GET,https://www.demoblaze.com/index.html,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com/index.html,,
http_req_receiving,1717412804,0.959000,,,,true,::User Journey::Log out,GET,https://www.demoblaze.com/index.html,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com/index.html,,
http_req_failed,1717412804,0.000000,,,,true,::User Journey::Log out,GET,https://www.demoblaze.com/index.html,HTTP/2.0,default,,200,,tls1.3,https://www.demoblaze.com/index.html,,
checks,1717412804,1.000000,response status = 200: expected true to be truthy,,,,::User Journey::Log out::Check response status is OK,,,,default,,,,,,,
group_duration,1717412804,1.137000,,,,,::User Journey::Log out::Check response status is OK,,,,default,,,,,,,
checks,1717412804,1.000000,"""Log in"" is shown",,,,::User Journey::Log out,,,,default,,,,,,,
checks,1717412804,1.000000,"""Log out"" is NOT shown",,,,::User Journey::Log out,,,,default,,,,,,,
group_duration,1717412804,147.314042,,,,,::User Journey::Log out,,,,default,,,,,,,
group_duration,1717412804,11891.024000,,,,,::User Journey,,,,default,,,,,,,
data_sent,1717412804,1403.000000,,,,,,,,,default,,,,,,,
data_received,1717412804,30542.000000,,,,,,,,,default,,,,,,,
iteration_duration,1717412804,11891.063416,,,,,,,,,default,,,,,,,
iterations,1717412804,1.000000,,,,,,,,,default,,,,,,,
